archive_path,github_path,category,status,archive_size,github_size,archive_added_lines_vs_github,archive_removed_lines_vs_github,line_similarity,archive_mtime,archive_sha256,github_sha256
XProcess/XWindow_Contribution.cpp,XProcess/XWindow_Contribution.cpp,normal player/game process,content-different,54967,53573,6,6,0.995825,1341402653,e55c6f817f7e1b6c06775e005751d379038ee6c2c76b246c3f2b8d3b5776e2b7,5ff17b9870245e472db76ea5fc58032b3cbf365512458e3d798a54a0a1ed2950
XProcess/XWindow_Contribution.h,XProcess/XWindow_Contribution.h,normal player/game process,text-identical (encoding/EOL differs),2264,2180,,,,1341402653,0c9c7da0d4ec05d6aed5d726075baefec84520d3603468c08f5eae31858dd0f2,eae27068775102f939ec26730d4f31b680580b44df2722f37b5a41669f2f81ee
XProcess/XWindow_CreateCharacter.cpp,XProcess/XWindow_CreateCharacter.cpp,normal player/game process,content-different,32425,31607,2,2,0.997525,1384268627,135a2a99106abe396e8dfd681accc1bdfedec05a1e81a861931fb9287000927f,5cd9b6a44a81b10f63eb637f839e048a3f6c8dbb01f2c79dd3549e4951adb55c
XProcess/XWindow_CreateCharacter.h,XProcess/XWindow_CreateCharacter.h,normal player/game process,text-identical (encoding/EOL differs),2200,2121,,,,1341402653,7d67def2f5ed9e923db2051b90939aabba490060f16f93068a149140664dd894,1b8a32699aed6de7bb31c41426d4c0f8aa45828e3fa6779b5ff469e7882fc48e
XProcess/XWindow_DeathBlow.cpp,XProcess/XWindow_DeathBlow.cpp,normal player/game process,text-identical (encoding/EOL differs),4994,4814,,,,1341402653,61cb781daf8d1e82d213d11fda73ce963895c1ba07cb41566e84fdcd2ba096f3,ed90f2b42013ce394e0bfb6e8ee669f214a367ac02d1f4f3d9621bf68f0e859b
XProcess/XWindow_DeathBlow.h,XProcess/XWindow_DeathBlow.h,normal player/game process,text-identical (encoding/EOL differs),1129,1088,,,,1341402653,f40cf0af491490843baf8cfff17a9732f576b433d92919a038cbdf5efd84a23d,15b57fadb51633056811da5cd7d775eb7ff20af445fe97308cc84bff0b083106
XProcess/XWindow_Debug.cpp,XProcess/XWindow_Debug.cpp,normal player/game process,content-different,26581,25756,7,7,0.991379,1384267140,15f96be9934b7f21439170af1818318ee4c3c7f9eaab3fd1069ab973d7913b1e,598d57624e67b60bd06a417e531c5b3e51e573bf25bb06e31a4560ec8828aaa1
XProcess/XWindow_Debug.h,XProcess/XWindow_Debug.h,normal player/game process,text-identical (encoding/EOL differs),1582,1528,,,,1341402653,410146bb6da79bcace034833b43d89d6dce97d3792879a92e7311a6913b1a751,956542dd0fa6dbecdd4a1607caeeb20659a96bd30562da093522a1dc22daff43
XProcess/XWindow_DefaultTooltip.cpp,XProcess/XWindow_DefaultTooltip.cpp,normal player/game process,content-different,374338,367849,184,227,0.977229,1384268627,06721c1e2098c9cc2acec8c9271bcfc447c56523bb2059c90e56a8c2ac5f5bf1,87ba87404d05803d5bdfd23510df9e3fb9ac86eb320657ad18b762dcca8d6283
XProcess/XWindow_DefaultTooltip.h,XProcess/XWindow_DefaultTooltip.h,normal player/game process,text-identical (encoding/EOL differs),8818,8575,,,,1341402653,929cbeda9928cc72a4fbe60a08a43432484cd6ab1a48f1fed16549b20703a51c,21553a228a211eaabe20b20cc9cefa8e57f5da5a265ff6e1d2441f5be4783639
XProcess/XWindow_DrawKeyboard.cpp,XProcess/XWindow_DrawKeyboard.cpp,normal player/game process,content-different,9622,9261,2,2,0.994413,1384267140,80fcd107a5ede4966f36d885ecee6b3dd3ed3d1f76711a331d6c15b787d747ab,0e470a766ec7b4b55ce755d3e3fa8daa7c8d25e0fd3643eee1e19c668e48dc15
XProcess/XWindow_DrawKeyboard.h,XProcess/XWindow_DrawKeyboard.h,normal player/game process,text-identical (encoding/EOL differs),1302,1260,,,,1341402654,1576c5b9386d32ba891d2d42b474d45ef5e3170d5641185185eeff95a1104016,16f06eecd9880160de6537ee0af2f38687200a00f0d28fce156e5ad093e02faa
XProcess/XWindow_Email.cpp,XProcess/XWindow_Email.cpp,normal player/game process,content-different,79222,77038,13,13,0.993812,1384270221,1943ba3ea8f97d07d50e664cd60948af4cad8b0a7fc38f29f7cd404fe7102ad9,79689db7e22423df81cd3aa9e0954b1f8c0fb6b06fe15f91025f54df7fc5b7aa
XProcess/XWindow_Email.h,XProcess/XWindow_Email.h,normal player/game process,text-identical (encoding/EOL differs),4917,4760,,,,1341402654,561ebd9c3b1c7335a1894bfe00cb7ffa11c0e51c35708d754d73fce7c4bde170,583d430c8e54cbd660c7eb6576d6fe83a5bde2db7d9ff4018e38d285890e6b5a
XProcess/XWindow_EnterBossRoom.cpp,XProcess/XWindow_EnterBossRoom.cpp,normal player/game process,content-different,46507,45321,43,60,0.965792,1384269401,45c85ef4d55db07b4ee00ff802450fd145cece9a9c5fd2d355b9affe93b3280a,8b4b2925c3b902f83e3a088b11c3d6b9ec0ae7e127ec2187393916ce92fffa9a
XProcess/XWindow_EnterBossRoom.h,XProcess/XWindow_EnterBossRoom.h,normal player/game process,text-identical (encoding/EOL differs),3622,3489,,,,1341402654,18908e165bab7eaeaf239d323b3686c451d175064c8bafa872a29facbd618944,fd1104bd0feac872e95752127113e7d7b0ccd7f6f3db286e00cae212f093a4a1
XProcess/XWindow_Escape.cpp,XProcess/XWindow_Escape.cpp,normal player/game process,text-identical (encoding/EOL differs),13983,13573,,,,1341402654,c1f79712989f507bd9cc583fb2c3a5c16271fe9311280c695428f71f3511d50d,e98ddfbd48357959062fdc4e6827d1ac3c0eda432dcc449a5a8afa2921b71099
XProcess/XWindow_Escape.h,XProcess/XWindow_Escape.h,normal player/game process,text-identical (encoding/EOL differs),1776,1719,,,,1341402654,a12bc17346679e34834d22979c445f9444d2a9964b570a9a24197aa308efab46,88f98e811f6eee650385a2d087aa6306cd47952d463abc876e1a2a0d0da5afed
XProcess/XWindow_Event.cpp,XProcess/XWindow_Event.cpp,normal player/game process,content-different,53197,51634,96,88,0.943315,1384270221,55bfbdd3c7d8785fb098638c2ec01dee54cd54793af165843003f59c76f60a28,2abf42860194cdf0685fdb4264a549e5f09584cbf9499df79900300aa839d290
XProcess/XWindow_Event.h,XProcess/XWindow_Event.h,normal player/game process,content-different,3558,3729,4,8,0.954545,1384267140,b417d90482f5c81e490f5ca472a829501930b04922be28248d691ac59f548be0,53ab18920220160ca3ccc6e2b8a6416f45b17c2c0b258551ee1671fd1741611d
XProcess/XWindow_EventIcon.cpp,XProcess/XWindow_EventIcon.cpp,normal player/game process,content-different,3681,3879,3,16,0.936027,1341402654,6ee2f25f3a6c8ed2fb3f4654c040ed87a5c4f15ad55bfacd040e31c363ef4b12,de7b77fb4d99c171945f84d881e9f2b56f6c1f651bb02010f3945408f5bf032c
XProcess/XWindow_EventIcon.h,XProcess/XWindow_EventIcon.h,normal player/game process,text-identical (encoding/EOL differs),1259,1208,,,,1341402654,33d9b430a2a17346f126e5fb443ac48777f6c27b65f8a1d0d79a9f7defb521bc,0b6df62a04f3eb8b3a62bb1401a46850eaa4cd2086d9c9e7e0be51e2458cf52d
XProcess/XWindow_EventNotice.cpp,XProcess/XWindow_EventNotice.cpp,normal player/game process,text-identical (encoding/EOL differs),7769,7558,,,,1341402654,0c19e020a403d5cf3442ceea317964a5477277efed7b429cf4fa72c5e932e4db,b98c1d1065b49d3e9b0de2389c3c1a060eb741ab17dd6332da55d66bb2696540
XProcess/XWindow_EventNotice.h,XProcess/XWindow_EventNotice.h,normal player/game process,text-identical (encoding/EOL differs),1250,1205,,,,1341402654,b27f4e1de4a990270940b6bccaad3d8f8e12eb245b67d8e5ab3522a468f336c3,5a2cbd59d20ca0dc1e3e4d4aff1796cf2cc9eeed5506743bb94ba3c046328ff2
XProcess/XWindow_Exp.cpp,XProcess/XWindow_Exp.cpp,normal player/game process,text-identical (encoding/EOL differs),10017,9693,,,,1341402655,accc51b8a452d1c2261d36b8169accfb1054f57aab7dcc36ee0dc9579adf47b0,d15740b26b27c08dbdc7166da8bca753de72e8e5f6bf5347548fdd079bd36df0
XProcess/XWindow_Exp.h,XProcess/XWindow_Exp.h,normal player/game process,text-identical (encoding/EOL differs),1365,1309,,,,1341402655,3d23b459d743328912ddd5b0bf6528dba190fe84def1d05cd9adb8a74b59cc25,7480557825595538ad721eb8a8676184210773ab6417d9c3c93d4ba3fd7ef9a0
XProcess/XWindow_ExplainCharacter.cpp,XProcess/XWindow_ExplainCharacter.cpp,normal player/game process,content-different,23834,23269,1,1,0.998224,1384267140,d7f905524f2a2971fa53d0ca0b3cb81d20abb545b129d488121c106a3494847f,cc461c9abb294a101dc9a4373d61262f525ab3d318a97eb739fc859bc8747b13
XProcess/XWindow_ExplainCharacter.h,XProcess/XWindow_ExplainCharacter.h,normal player/game process,text-identical (encoding/EOL differs),1056,1021,,,,1341402655,1f0325c8d896e16e8d12e6c54ed340d6d923a22252af0f2bae1a723c0aa7e085,84ea512a70b35f02150ecc0baf643f3f1effe87feb2d0a6e00d9cec10434cf7f
XProcess/XWindow_FreeMatchInfo.cpp,XProcess/XWindow_FreeMatchInfo.cpp,normal player/game process,text-identical (encoding/EOL differs),8296,8062,,,,1341402655,1b9bd8a3a41c6ed15d84cd5f704a4c0569e4b81a9f56cbd6f41d69af90b259db,a96c38416050143acec9cf8adca82b91646ec520630ca2b84e74843d90545662
XProcess/XWindow_FreeMatchInfo.h,XProcess/XWindow_FreeMatchInfo.h,normal player/game process,text-identical (encoding/EOL differs),1191,1146,,,,1341402655,c036e85d58a4559c9353c2be273fc21c32bcbfe6d00812a9789f02fe074c6a47,5c297b6c4bd736c45fe0fc705b4aa45e41003259ac2a68b43c80b533430e360d
XProcess/XWindow_FSWindow.cpp,XProcess/XWindow_FSWindow.cpp,normal player/game process,text-identical (encoding/EOL differs),8183,7960,,,,1341402655,529169c30a17c3ffecac40490ebddcdf8b6a8abceb57e3c6811e788d395c755a,80e1055a93d3c72028dafed53f96dca829406787116b5cfa9010b0cd18533caf
XProcess/XWindow_FSWindow.h,XProcess/XWindow_FSWindow.h,normal player/game process,text-identical (encoding/EOL differs),1128,1084,,,,1341402655,f9db76b9c925d13ea562f81bf0adb3d0b9e81d91e441e5dcb3160e14c59e8777,1b574ed424785cdda4d52c7a9cceeb3279430beed9ef934f223f0f6e37358712
XProcess/XWindow_Gamble.cpp,XProcess/XWindow_Gamble.cpp,normal player/game process,content-different,27567,27039,25,25,0.971065,1384268627,9f9903eb38c3ee28a54bfd4cbf64dd4b44f13c22c16531f69fda0a91df5d7ea2,96ee8f94e87696c245ec50c3547488c73cc0818d3808e205aec0256ae1ba8cee
XProcess/XWindow_Gamble.h,XProcess/XWindow_Gamble.h,normal player/game process,text-identical (encoding/EOL differs),2410,2329,,,,1341402655,f90a696bfa9f75086d9a201b36fd803a26414ab46b00fea30e22cf7eb6d6e55c,9f545973c967bafec6c9980747a8fbb9802d0b9a3bb7dc55f2ab9da82e29a6f4
XProcess/XWindow_Group.cpp,XProcess/XWindow_Group.cpp,normal player/game process,content-different,154024,154188,43,158,0.976989,1384270869,965491111334ab1ccd48aad3dceb2054df078e0809cc65635b74557db05ce9b7,3a1dcc39ed48e197eb42ca137aea2573d6911671814f2c82a29011ec065a04fb
XProcess/XWindow_Group.h,XProcess/XWindow_Group.h,normal player/game process,content-different,11189,11161,0,7,0.989378,1341402656,aaa9f6a66c0a960d65b5f25167713ec168e6d4c931c74926ba5248bcc76cb411,14313b9fe96c6479599dc36e95d10a1e16f5a92c3f6ff99f7844e504ecd1a713
XProcess/XWindow_GuideLine.cpp,XProcess/XWindow_GuideLine.cpp,normal player/game process,text-identical (encoding/EOL differs),10004,9757,,,,1341402656,9d2ae98defecdc4350ea12ec09397cb4c3e08e8a2777defab05fee21f132c379,8e5883476d30444a4bcc8fc10a23906357c3989131cc767ca4bdfd0f9f330f57
XProcess/XWindow_GuideLine.h,XProcess/XWindow_GuideLine.h,normal player/game process,text-identical (encoding/EOL differs),1020,981,,,,1341402656,137510c2b720e1f6bcfab0386c609e6223c64c57335fea7e835378d6fecde980,580af7c5415c0bad3df21d87fa2f7f5ee50e3d3d1a3463c1b011e1148af43e5a
XProcess/XWindow_Hedek.cpp,XProcess/XWindow_Hedek.cpp,normal player/game process,content-different,13623,13223,1,1,0.997494,1384267140,6a418e5a9960196962ffe1c2d33e09590b37f9c843abd98c54437a6d919d892b,6ec8c4ac55bb0d73a05c45651cbb04d345e0f37e5cfc0be5af003ad39ef1aa8c
XProcess/XWindow_Hedek.h,XProcess/XWindow_Hedek.h,normal player/game process,text-identical (encoding/EOL differs),1881,1803,,,,1341402656,ed189ad20bf5b1c7aaa09b94ec3c0e05ecedff7af3b60720387b08a4b8007fa6,13f45c4a15d1beb80f437ba57c3eb9fc9556f9e11324d367744e92d6b998ff12
XProcess/XWindow_Help.cpp,XProcess/XWindow_Help.cpp,normal player/game process,content-different,18755,18350,2,2,0.995025,1384267140,47f1e140ac3908be5505bd40c269ac1264550eb703be1dd549d4a6f0717571ca,bbfd5f63727e8b1bc05ee7af98d8f93ac37ea8dc4a4686bc3660dc54fdf51fef
XProcess/XWindow_Help.h,XProcess/XWindow_Help.h,normal player/game process,text-identical (encoding/EOL differs),1496,1441,,,,1341402656,f7fdff3777d3e665f91020583435729b8508876eeb0da4f88bb4ce9b3af9cc24,51bbb098bff7aad465c9745a2b5c6014d872a6080b80058cb96d87a6653adfe2
XProcess/XWindow_HelpBook.cpp,XProcess/XWindow_HelpBook.cpp,normal player/game process,content-different,16069,15571,2,2,0.995951,1384267140,5ec629bea67d387d195228279e493302f44a53590fa7bd4a92d14acde78c6d5f,61511e2812d88a3a8766aece0ccc5437fd118e08a768e9b1ce879d2cb1a643ae
XProcess/XWindow_HelpBook.h,XProcess/XWindow_HelpBook.h,normal player/game process,text-identical (encoding/EOL differs),1486,1430,,,,1341402656,02a44f1e93577c17c6055ecef834a9fc1974c73513725e0027f141a6269e3acc,118adb49c707561c5d6813393434b467247b79445e300bca53d23237baafb175
XProcess/XWindow_HelpScreen.cpp,XProcess/XWindow_HelpScreen.cpp,normal player/game process,content-different,56586,55405,2,2,0.998302,1384267140,0462f739e36bf308e9474d7101edd47f327fc1796bb35b38be5fb334d9e1dd4b,f723e638c3e53efbd12e481bf50a487b1cda27d7a45d1f54ff53d7c8c22ac43a
XProcess/XWindow_HelpScreen.h,XProcess/XWindow_HelpScreen.h,normal player/game process,text-identical (encoding/EOL differs),2575,2496,,,,1341402657,3c18dcc1f9b679d47b5b5cc65593eeb16a89922bf55d246c1b083697be7b14b5,764d819bc78b6c31871bc8834ae97e0d1cdf85b0e035b228ac7f82820c7482f4
XProcess/XWindow_Inchant.cpp,XProcess/XWindow_Inchant.cpp,normal player/game process,content-different,44849,46218,63,124,0.924748,1384267140,df3ab3d64977d89bfd08509030b1b1e557bd6f5468c8dd74b0eef624dd300f69,119178970c1fdeebf1c9132e977d43889b18b29a2ca0ad3d5ac56dec64253868
XProcess/XWindow_Inchant.h,XProcess/XWindow_Inchant.h,normal player/game process,text-identical (encoding/EOL differs),2684,2604,,,,1341402657,3a33017f707ac0a0e2b9a9540b1fdfc2dfd2eeefe49f0ab0d2f079d2ee380ed6,85caa5e275153a0b6c873761aa1e7a7cd95892c8dcac137e6e1f019c671d6dbe
XProcess/XWindow_Info.cpp,XProcess/XWindow_Info.cpp,normal player/game process,text-identical (encoding/EOL differs),2612,2496,,,,1341402657,c0470156dcb123e0bfabde31ccbd33fc590f090ab46b967b0da2eac0d09407ac,d28778a30fe7bb9d82bfff4cd33a25111e0d4d6a2810674000e8856e9fc0f75e
XProcess/XWindow_Info.h,XProcess/XWindow_Info.h,normal player/game process,text-identical (encoding/EOL differs),897,862,,,,1341402657,d177ef6f3f1c7f68dc2352ad73e20631c4bc2b13d0d923f28818b3a8a5003f86,44501da6e48bfb0bec2eb60166c6cc7edca0b00e8d60acae4f4b19e9194e241f
XProcess/XWindow_Inventory.cpp,XProcess/XWindow_Inventory.cpp,normal player/game process,content-different,408049,403722,376,511,0.962957,1384271096,59b0ded997b74b67224ad7e30c280593abb40ed1db633c470b1904c9ad2cd0bb,d4d868d37c72b480c6dc66a924659d17c0a3fa4f86e5b6bc59d766fb72d4ccab
XProcess/XWindow_Inventory.h,XProcess/XWindow_Inventory.h,normal player/game process,content-different,11420,11305,0,2,0.996678,1341402657,5292e81c1de4ed1cffef85b90018849060a16fe33147b796f56f1266da868892,9da47e6219a5a29a93ea16982461da758c69e9e446fd9f3b22b273ab133f9c72
XProcess/XWindow_JinStatus.cpp,XProcess/XWindow_JinStatus.cpp,normal player/game process,content-different,62430,60685,10,10,0.994206,1384267141,629c11bedaaa086036528ba8f98cca8dc2f9464553bf20e12b9094608f969c92,3052a6ecc6859b95e560ffa255fee93dc52822e330a3f6dcfe780b30e93a9c24
XProcess/XWindow_JinStatus.h,XProcess/XWindow_JinStatus.h,normal player/game process,text-identical (encoding/EOL differs),3954,3802,,,,1341402657,1607bd2fb3324a2802e549e80233f6d9ae4a1afd16425a6acf09cd51591d45fb,99618bfdd54dabe8e859f24f48dada85e606071b6c39f347bc8e245b263300a4
XProcess/XWindow_LifeSkill.cpp,XProcess/XWindow_LifeSkill.cpp,normal player/game process,content-different,133929,130498,44,49,0.987475,1384268627,3f41d119905be8aafbe1913a6b189a9d6dee2951df52d3ed7d2e7637437e86bb,ffbeda43394afcb4cf989b769bd04c6c48fee55a197da15cb50ae3203b1552a2
XProcess/XWindow_LifeSkill.h,XProcess/XWindow_LifeSkill.h,normal player/game process,text-identical (encoding/EOL differs),6529,6368,,,,1341402657,480da77de4783505a45aaf35989f5149952db4b254d86024d85784453b4e9c3e,4bb9aa1ee5285c5672d9f66386c9bb0b9bd35410ff93e04d9769d83db74f6fa4
XProcess/XWindow_Login.cpp,XProcess/XWindow_Login.cpp,normal player/game process,content-different,33662,32655,1,1,0.999005,1384267139,8759ea0c03bb6e4725472d9d07a2b4e224276ee1a4211fecf6dbb326dfc9d3c2,17dd38b39962dfb110fada5020b662549532a7f0d1438b1f9641cca938e9965b
XProcess/XWindow_Login.h,XProcess/XWindow_Login.h,normal player/game process,text-identical (encoding/EOL differs),2118,2035,,,,1341402657,d2b4bef4723fda5d0301ac5ad1eaa70fb0a008587e53dde528f3dbba97a912c5,8ad653ce879cc0460c19bea836b9f05fbbb19b41c5861594933e4a6d9eecb5b2
XProcess/XWindow_MainFrame.cpp,XProcess/XWindow_MainFrame.cpp,normal player/game process,content-different,22637,21940,4,4,0.994203,1384267140,9be599cda4bbe92c58e831afb4baf30601249c59173f49c8c5a3cc2de4f50059,1be141f13835afee16e8e1430181df7cd487536b7f5e08d9d7cf0403e3d8c5bb
XProcess/XWindow_MainFrame.h,XProcess/XWindow_MainFrame.h,normal player/game process,text-identical (encoding/EOL differs),1342,1294,,,,1341402657,5e5b5a0888ae0be9195cff88488835e5b23f63b701e43677e14327fba1038c72,84428558d74204e32739c3573544df443cd3de0c595ab1fa58d4069f68bea9ff
XProcess/XWindow_MainMenu.cpp,XProcess/XWindow_MainMenu.cpp,normal player/game process,content-different,23771,23136,2,7,0.993693,1384267141,77a0829498aa95929d2e54816224aa3dd34b28803401fea899b36973c132fbb9,7570be56001b00803e4afd844c7c44801f2254d024db8b20ac7cef73a5409ac7
XProcess/XWindow_MainMenu.h,XProcess/XWindow_MainMenu.h,normal player/game process,content-different,1653,1618,0,2,0.984848,1341402658,bb9b2b09fa3588fb05093eee5d3c5ea12f7102c938eb9ebd083c63d7e1bfd6ea,eaebb5d7cd62bedf53d972f346f8c44fb5a53498568f5f6102fb6f1300a0571f
XProcess/XWindow_Mark.cpp,XProcess/XWindow_Mark.cpp,normal player/game process,content-different,1879,1797,1,1,0.987342,1384266475,73bcd8c41d9cf626d73add32d53952730d23eb9d268a3a7b22c356e2faf8ce17,2233ffcae51a851c4a2a5f49c0fc1b524619c341ab2faf89de73894b046efe17
XProcess/XWindow_Mark.h,XProcess/XWindow_Mark.h,normal player/game process,text-identical (encoding/EOL differs),877,845,,,,1341402658,13a02f6631fd21ac75a40ca4ab8e7bd6f287968cb5d81e718cdec0d2df168ccd,28a1b309075d9ad7bf161c097df1f482c95f72f93b0a67fa332e2bbf72c68b1e
XProcess/XWindow_MasterySkill.cpp,XProcess/XWindow_MasterySkill.cpp,normal player/game process,content-different,84671,82057,92,92,0.960566,1384270221,dfbb38b71bee342a91e993c52427a47ae0e08400d578ddd829b7d5885b6deb4a,9456361569e0e96965d544a5f4220a42b23d6fd435ddafc5aa987b174d570944
XProcess/XWindow_MasterySkill.h,XProcess/XWindow_MasterySkill.h,normal player/game process,text-identical (encoding/EOL differs),2395,2304,,,,1341402658,625c79877b40092cd10313d4dbdfadb8de5a17c3e26be0ae717959bfdaf46587,43c3db7a76e1ce9cf5603c912533a85e44054312d0d1f72df244e38e1221396a
XProcess/XWindow_MatchEvent.cpp,XProcess/XWindow_MatchEvent.cpp,normal player/game process,content-different,3416,3291,3,3,0.974138,1384266475,19b06f90d0712b5e10cf8952e7da63efdb3c7bc0518e02d6ec7acfd0f5bc695c,75e7c9cc1f7aa93beab72e1f5f99def9019ad7f63e945c72a0270b66de70f9fe
XProcess/XWindow_MatchEvent.h,XProcess/XWindow_MatchEvent.h,normal player/game process,text-identical (encoding/EOL differs),990,955,,,,1341402658,c4eb3dd87554e16ce95c751b4b0101c586401a4b4ca0633573a13af8f078bb9e,b816fe885f68e8b3cf45507d693207349bb0365eb6c0a9414a28193ddba18ace
XProcess/XWindow_MatchMessage.cpp,XProcess/XWindow_MatchMessage.cpp,normal player/game process,content-different,6257,6046,1,1,0.995215,1384266475,b33fd33f91dba221ff11c6368a248740f37e514db67dfe8b8bdfde85594388eb,f4da41641eb15eed18844a25113d0e1451aa660b74bc461c00142ac5f3ae1264
XProcess/XWindow_MatchMessage.h,XProcess/XWindow_MatchMessage.h,normal player/game process,text-identical (encoding/EOL differs),1099,1058,,,,1341402658,5c29e0fbe412090c066fc442bdaa8d87a7c60f5aeede90f29e81dcd06775657a,576e1c65262e497ee091b214877e724b9505e650e642b58f272c57bd858fc62e
XProcess/XWindow_MatchNoticeLarge.cpp,XProcess/XWindow_MatchNoticeLarge.cpp,normal player/game process,content-different,30404,29575,1,1,0.998791,1384266475,3a8c6fbefdfbf697dfb3b71dbd902a536e6b13753313abf487d760773ac9f99e,0d3b6c81ad2378f75382a321dfbfb4c6ade159732f672ae452b519d334928b66
XProcess/XWindow_MatchNoticeLarge.h,XProcess/XWindow_MatchNoticeLarge.h,normal player/game process,text-identical (encoding/EOL differs),1873,1799,,,,1341402658,da3cb867a6412d00644c0431efcbcbabf2f46efe2329f8fefcee231acd97b9dc,f7d88c7b9e8a5c231236a5e26d6e8f063774b69f9d677c1e3d057bc8956acf61
XProcess/XWindow_MatchNoticeSmall.cpp,XProcess/XWindow_MatchNoticeSmall.cpp,normal player/game process,content-different,6418,6231,1,1,0.994595,1384266475,1c086428447dce8e897b472450ff0bd9ff3d639c6b606be4691cef0c0e1a339f,233556f68bf76eb66d8818d6670d8943e32a98a4d4f4737c2a368c73c0dc0327
XProcess/XWindow_MatchNoticeSmall.h,XProcess/XWindow_MatchNoticeSmall.h,normal player/game process,text-identical (encoding/EOL differs),995,960,,,,1341402658,148e990154b8cb88f759caf0c57705550ca4b1f3bfedee09cc93abe3bce32875,fb85b8855cca2a85153521259ffc79b7b92920673aa901a5fa840b1ee8ae48fd
XProcess/XWindow_MatchPR.cpp,XProcess/XWindow_MatchPR.cpp,normal player/game process,text-identical (encoding/EOL differs),10825,10535,,,,1341402658,6cf3b39dcbd3dd1b8dc7791dfb01cf57c14a2c05d0a235ad0a6481441aa878a6,66500f5d2f71502f617ba9281494ff19facf33063f031d176e41f1a898eeb248
